Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-02,1265.080570612149,1266.7739369102028,1231.7601900487914,1244.112060546875,554224,0.0,0.0
2024-07-03,1246.95104755275,1287.7922290158147,1244.46073160988,1276.8348388671875,1403050,0.0,0.0
2024-07-04,1277.034104494826,1298.1022031591442,1267.0728400291875,1290.4818115234375,712608,0.0,0.0
2024-07-05,1289.9837928321379,1351.2455714106525,1286.298173491606,1332.9666748046875,1454791,0.0,0.0
2024-07-08,1332.9167618495133,1361.6549852551348,1330.0778258218113,1351.0960693359375,915961,0.0,0.0
2024-07-09,1350.7971435039706,1359.6625704650116,1338.0965329368612,1353.7855224609375,558976,0.0,0.0
2024-07-10,1356.6743177936557,1379.6350802226273,1325.6948107088713,1374.5050048828125,1093184,0.0,0.0
2024-07-11,1386.6080122528824,1391.5886444808023,1344.7707015383558,1379.0374755859375,2647788,0.0,0.0
2024-07-12,1380.6312506361971,1390.5925150708017,1347.9085212880143,1376.148681640625,1280942,0.0,0.0
2024-07-15,1377.443654288123,1410.614590924754,1377.1447677248577,1402.6954345703125,887309,0.0,0.0
2024-07-16,1406.4309701366287,1421.4724553304427,1399.657261584364,1405.285400390625,590653,0.0,0.0
2024-07-18,1416.491761948765,1419.4801411933827,1394.2283608958562,1407.875244140625,1311262,0.0,0.0
2024-07-19,1409.1702945493685,1412.0092305876706,1377.7424566863674,1407.476806640625,747528,0.0,0.0
2024-07-22,1401.4501860851726,1431.0849449966297,1324.9476337688827,1424.112060546875,780641,0.0,0.0
2024-07-23,1421.4724564780236,1429.3916131852172,1395.373991900666,1419.380615234375,933073,0.0,0.0
2024-07-24,1411.5109957468464,1442.1917350484966,1408.5226167861967,1420.17724609375,575514,0.0,0.0
2024-07-25,1414.3500645726488,1445.3794266876762,1396.6190873622493,1419.0816650390625,772348,0.0,0.0
2024-07-26,1417.4878760945612,1448.5669713305945,1414.5990851969423,1432.8282470703125,703609,0.0,0.0
2024-07-29,1433.6749151669158,1446.3256717546953,1414.4994820476084,1434.7706298828125,648156,0.0,0.0
2024-07-30,1428.7937792508214,1445.7279268861232,1422.717432948233,1427.150146484375,398856,0.0,0.0
2024-07-31,1428.943339303524,1468.290332613032,1428.943339303524,1463.0606689453125,743604,0.0,0.0
2024-08-01,1467.0949928714351,1473.6694027126807,1419.480102886504,1432.130859375,941967,0.0,0.0
2024-08-02,1430.437465539384,1446.7241073491189,1409.5686667528446,1437.460205078125,492863,0.0,0.0
2024-08-05,1409.5189028171224,1447.1725306267706,1400.9522398120732,1412.30810546875,659694,0.0,0.0
2024-08-06,1423.1656039461307,1459.1755942073519,1414.847973615179,1420.07763671875,738077,0.0,0.0
2024-08-07,1431.433667579341,1477.355071287272,1426.8515103603056,1454.4940185546875,595406,0.0,0.0
2024-08-08,1453.3483810621879,1469.186814743495,1442.938909082871,1446.12646484375,421207,0.0,0.0
2024-08-09,1449.7624387782805,1478.2516305186482,1447.4215659739739,1467.244384765625,835571,0.0,0.0
2024-08-12,1469.884226765936,1510.5759696305295,1466.5970823019595,1496.6800537109375,1397118,0.0,0.0
2024-08-13,1504.150897582842,1514.1121618052448,1455.8387661041877,1472.32470703125,1240620,0.0,0.0
2024-08-14,1486.2206558496257,1508.135437638293,1461.9650012348438,1485.4237060546875,1119999,0.0,0.0
2024-08-16,1508.832703780629,1569.895304557546,1420.326891926304,1559.73486328125,5136030,0.0,0.0
2024-08-19,1575.9716270632568,1633.34848607582,1559.7348389399222,1625.1802978515625,2446710,0.0,0.0
2024-08-20,1625.1801362355257,1636.1873810163418,1604.2116279779366,1631.6051025390625,1035390,0.0,0.0
2024-08-21,1631.3064770183091,1678.3235960081718,1624.6323569599724,1674.239501953125,1294516,0.0,0.0
2024-08-22,1674.2393882732129,1674.2393882732129,1652.0257216907569,1670.2548828125,747444,0.0,0.0
2024-08-23,1658.5504167789375,1687.8862899262244,1658.5504167789375,1680.1165771484375,818619,0.0,0.0
2024-08-26,1688.9323046775924,1698.395505441047,1671.549947703705,1688.0357666015625,756012,0.0,0.0
2024-08-27,1685.1469764433075,1711.3451493121577,1673.4923462423894,1700.6866455078125,800190,0.0,0.0
2024-08-28,1700.3378743104076,1705.368361164274,1688.4342127181333,1700.8359375,662569,0.0,0.0
2024-08-29,1698.4951288187312,1707.2610899247954,1669.65731769386,1684.7486572265625,1340831,0.0,0.0
2024-08-30,1680.4652143136684,1743.22117667393,1676.6301520444777,1725.0418701171875,1381346,0.0,0.0
2024-09-02,1731.1681376363808,1743.7193062668812,1676.8792474955383,1681.36181640625,593651,0.0,0.0
2024-09-03,1687.9361414568866,1710.0500983300562,1674.9864985894096,1680.9632568359375,993189,0.0,0.0
2024-09-04,1675.484544178443,1697.847532410332,1660.044585537084,1680.0169677734375,1386615,0.0,0.0
2024-09-05,1679.469131338077,1709.1537470671417,1673.4923728635642,1702.8282470703125,994849,0.0,0.0
2024-09-06,1703.0772549068117,1718.3180374431176,1688.434245487585,1696.1043701171875,1001905,0.0,0.0
2024-09-09,1696.1044431503844,1717.3219849914108,1681.7603196720484,1697.5986328125,1027507,0.0,0.0
2024-09-10,1706.3646506666728,1740.0835075060036,1706.3646506666728,1721.1571044921875,1051257,0.0,0.0
2024-09-11,1721.157005650744,1737.2444716081213,1708.5062487912066,1718.965576171875,788702,0.0,0.0
2024-09-12,1723.2489229171172,1747.5544328899355,1723.2489229171172,1741.17919921875,1072117,0.0,0.0
2024-09-13,1740.7801980928698,1752.2021331156018,1725.4178550081258,1749.408935546875,696374,2.5,0.0
2024-09-16,1765.2701116715896,1765.2701116715896,1730.2060924702296,1737.18896484375,613699,0.0,0.0
2024-09-17,1740.7302954429365,1742.4760135042688,1703.8208278604789,1708.80859375,795531,0.0,0.0
2024-09-18,1709.8061508218138,1715.0433050177382,1619.1285423894817,1642.0224609375,1596880,0.0,0.0
2024-09-19,1642.022481192258,1672.6473154927776,1621.9217600094369,1645.7633056640625,995151,0.0,0.0
2024-09-20,1655.0903320871128,1669.9039720005346,1606.060570442569,1632.7451171875,2923466,0.0,0.0
2024-09-23,1700.8281652420555,1759.6838026316634,1700.8281652420555,1708.2598876953125,4885392,0.0,0.0
2024-09-24,1715.7915046253681,1722.4252577621123,1687.5108957493867,1693.3465576171875,825442,0.0,0.0
2024-09-25,1698.2843520136826,1701.0775496089516,1666.9113534065727,1685.0667724609375,804664,0.0,0.0
2024-09-26,1690.503450909283,1691.9997806173833,1663.9186354077067,1674.1934814453125,926471,0.0,0.0
2024-09-27,1667.1107965260014,1700.3293655471903,1666.9113346021443,1681.5753173828125,908797,0.0,0.0
2024-09-30,1692.6483116119985,1697.7856131538833,1660.975997640298,1669.4052734375,772181,0.0,0.0
2024-10-01,1668.9064612357636,1671.450270539843,1646.0126645855619,1662.8712158203125,652450,0.0,0.0
2024-10-03,1655.9382696207235,1674.9417063030342,1632.8448892774102,1640.3265380859375,912043,0.0,0.0
2024-10-04,1630.2512530800234,1695.740642442581,1625.9617257798209,1658.631591796875,1243615,0.0,0.0
2024-10-07,1666.8613508667468,1684.717576215954,1649.902947687249,1671.001220703125,1462499,0.0,0.0
2024-10-08,1670.9015679301513,1734.7449711227061,1659.6291683453146,1730.305908203125,933178,0.0,0.0
2024-10-09,1736.7401119904462,1790.6079845047966,1723.721994090826,1781.7796630859375,1006279,0.0,0.0
2024-10-10,1785.3208894682218,1798.5883955595366,1743.174267331566,1756.6412353515625,1005393,0.0,0.0
